Cement,Blast_Furnace_Slag,Fly_Ash,Water,Superplasticizer,Coarse_Aggregate,Fine_Aggregate,Age,Concrete_Strength,Water_Binder_Ratio,Log_Age,Cement_x_Age,SCM_Ratio
389.9,5.247024072160486,0.0,145.9,3.1354942159291497,944.7,755.8,7,59.09498796,0.25202970716825523,2.0794415416798357,2729.2999999999997,0.3264812575574365
309.9,4.9684234452869465,4.720282993088596,167.8,3.139832617527748,913.9,651.2,28,38.215586251999994,0.2975704859448398,3.367295829986474,8677.199999999999,0.4504344741975528
339.0,0.0,0.0,185.0,0.0,1069.0,754.0,7,21.160018439999998,0.5457226977662921,2.0794415416798357,2373.0,0.0
181.9,5.612397912854348,0.0,185.7,0.0,1012.4,714.3,28,27.935499091999997,0.408401134629401,3.367295829986474,5093.2,0.5999560149549152
296.0,0.0,4.679349584162343,221.4,2.4423470353692043,819.2,778.4,28,31.420110796000003,0.5497889111053164,3.367295829986474,8288.0,0.2649615098087907
314.0,4.9856593080260785,4.73795129722191,178.9,2.1972245773362196,869.1,690.2,28,46.234192132,0.3124890775111078,3.367295829986474,8792.0,0.451528384279476
281.0,0.0,0.0,185.0,0.0,1104.0,774.0,28,22.435549039999998,0.6583629658945565,3.367295829986474,7868.0,0.0
425.0,4.675628649636653,0.0,153.5,2.8622008809294686,852.1,887.1,7,49.20100736,0.28891397912828953,2.0794415416798357,2975.0,0.2000752870318088
397.0,0.0,0.0,186.0,0.0,1040.0,734.0,28,36.93522932,0.4685138421029259,3.367295829986474,11116.0,0.0
275.07,0.0,4.806885789888681,159.48,2.388762789235098,1053.6,777.5,56,56.847296199999995,0.402300580134691,4.04305126783455,15403.92,0.3061147268049039
284.0,2.772588722239781,4.955827057601261,179.0,1.8656293177945105,842.0,801.0,3,13.395533715270679,0.4068181725723143,1.3862943611198906,852.0,0.35454545454545455
337.9,5.247024072160486,0.0,174.9,2.3513752571634776,944.7,755.8,91,67.79617508,0.33194153858528114,4.5217885770490405,30748.899999999998,0.35870184095653823
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,28,27.827251359999998,0.6193548187304898,3.367295829986474,8680.0,0.0
190.34,0.0,4.837709458942664,161.85,2.3869262414277967,1088.1,802.59,56,38.56239268,0.5129627119370338,4.04305126783455,10659.04,0.39674188640973634
168.88,3.76630335107874,4.830311739964974,158.33,2.4706386779902956,1080.8,796.15,3,7.3980774799999995,0.47213357769096237,1.3862943611198906,506.64,0.49640673922767253
313.3,4.983606621708336,0.0,178.5,2.1972245773362196,867.2,824.0,28,40.925226931999994,0.38948286298313634,3.367295829986474,8772.4,0.31638664630154917
159.0,4.762173934797756,5.0106352940962555,175.0,2.772588722239781,953.0,720.0,28,34.05,0.412735839322268,3.367295829986474,4452.0,0.625
323.7,5.648269764725942,0.0,183.8,2.424802725718295,942.7,659.9,28,74.69782984,0.3030502835441009,3.367295829986474,9063.6,0.4662819455894477
212.52,0.0,4.618777189394308,159.32,2.2731562823032334,1007.8,903.59,3,13.54130864,0.5091885164374536,1.3862943611198906,637.5600000000001,0.3207836619898367
212.0,0.0,4.834534349115358,159.0,2.179286876649552,1085.4,799.54,28,38.500339839999995,0.4721182827923784,3.367295829986474,5936.0,0.37050893758536735
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,7,24.065470304,0.48549018338587757,2.0794415416798357,2677.5,0.0
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28,32.72253096,0.5501432507122278,3.367295829986474,9772.0,0.0
469.0,4.772378104971998,0.0,137.8,3.502549875922443,852.1,840.5,7,54.896079119999996,0.23507334979404043,2.0794415416798357,3283.0,0.19993176390310474
273.0,0.0,4.51085950651685,199.0,2.4849066497880004,931.0,762.0,28,32.23989776,0.5482093512889986,3.367295829986474,7644.0,0.24793388429752067
238.05,0.0,4.555034116494294,186.66,2.0794415416798357,949.91,847.01,100,44.298833,0.5619580755672544,4.61512051684126,23805.0,0.2833273121387283
153.0,5.480638923341991,0.0,200.0,1.9459101490553132,1002.0,684.0,28,26.8550902,0.5102040686172432,3.367295829986474,4284.0,0.6096938775510204
331.0,0.0,0.0,192.0,0.0,978.0,825.0,7,16.26473884,0.5800604054362416,2.0794415416798357,2317.0,0.0
238.2,5.073923033332174,0.0,185.7,0.0,1040.6,734.3,28,26.91369566,0.4677581746156631,3.367295829986474,6669.599999999999,0.4
212.0,0.0,4.834534349115358,159.0,2.179286876649552,1085.4,799.54,56,45.08483564,0.4721182827923784,4.04305126783455,11872.0,0.37050893758536735
375.0,4.551769409260976,0.0,126.6,3.1945831322991562,852.1,992.6,28,56.69561148,0.27005118877877154,3.367295829986474,10500.0,0.2000853242320819
265.0,4.465908118654584,4.718498871295094,195.0,1.9459101490553132,833.0,790.0,28,37.39,0.42207791294203656,3.367295829986474,7420.0,0.4264069264069264
167.0,4.335982696172475,5.123963979403259,164.03,2.187174241482718,1007.3,770.1,28,41.40992856,0.40065949192331485,3.367295829986474,4676.0,0.5920859794821691
304.8,0.0,4.611152257665639,196.0,2.379546134130174,959.4,705.2,28,30.12320644,0.4846686329211516,3.367295829986474,8534.4,0.24629080118694363
255.5,5.143416405330075,0.0,185.7,0.0,1026.6,724.3,28,32.051670812,0.4361202340037521,3.367295829986474,7154.0,0.3999530295913575
450.1,3.9318256327243257,0.0,200.0,1.3862943611198906,1124.4,613.2,28,39.37597436,0.3999200079999998,3.367295829986474,12602.800000000001,0.09998000399920015
480.0,0.0,0.0,192.0,0.0,936.2,712.2,3,24.404692496,0.3999999916666669,1.3862943611198906,1440.0,0.0
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,3,33.79811352,0.3599999931428573,1.3862943611198906,1575.0,0.0
146.0,5.159055299214529,0.0,182.0,1.3862943611198906,986.0,817.0,28,23.73865868,0.5705328974754578,3.367295829986474,4088.0,0.542319749216301
116.0,5.159055299214529,0.0,192.0,0.0,909.8,891.9,7,10.089791784,0.6643598386034658,2.0794415416798357,812.0,0.5986159169550173
475.0,4.785823685681349,0.0,181.1,2.2925347571405443,852.1,781.5,91,74.19451236,0.30498483824545575,4.5217885770490405,43225.0,0.20006736274840015
339.0,0.0,0.0,197.0,0.0,968.0,781.0,365,38.89334116,0.5811209268105921,5.902633333401366,123735.0,0.0
184.0,4.465908118654584,5.25227342804663,213.0,1.9459101490553132,923.0,623.0,28,22.93197176,0.46304346819470726,3.367295829986474,5152.0,0.6
168.88,3.76630335107874,4.830311739964974,158.33,2.4706386779902956,1080.8,796.15,28,31.11605188,0.47213357769096237,3.367295829986474,4728.639999999999,0.49640673922767253
202.0,2.4849066497880004,4.955827057601261,206.0,1.000631880307906,942.0,801.0,28,21.96670536,0.5819208875163592,3.367295829986474,5656.0,0.4293785310734463
284.0,2.772588722239781,4.955827057601261,179.0,1.8656293177945105,842.0,801.0,28,43.733462679999995,0.4068181725723143,3.367295829986474,7952.0,0.35454545454545455
140.5,4.128745988939433,5.480222169845649,182.5,1.9021075263969205,1017.7,681.4,28,30.97,0.41430192022016077,3.367295829986474,3934.0,0.681044267877412
302.0,0.0,0.0,203.0,0.0,974.0,817.0,180,26.74477404,0.6721854082057812,5.198497031265826,54360.0,0.0
277.19,4.593300013417604,3.2371085931292605,160.7,2.5006159434931803,1061.7,782.46,100,66.9481196,0.4022830149377171,4.61512051684126,27719.0,0.3061055899066263
108.3,5.096201182425903,0.0,203.5,0.0,938.2,849.0,90,29.231713971999998,0.7517546822403147,4.51085950651685,9747.0,0.5999261174732177
213.5,0.0,5.166156462945698,159.21,2.5384474167160302,1043.6,771.9,28,44.63667624,0.41061019212332517,3.367295829986474,5978.0,0.4493732913808222
362.6,5.247024072160486,0.0,164.9,2.533696813957432,944.7,755.8,91,79.29663476,0.29894850799585737,4.5217885770490405,32996.6,0.3426395939086294
148.5,4.944495491591711,4.696837374513915,192.7,1.9600947840472698,892.4,780.0,28,23.696600644,0.4860025098107816,3.367295829986474,4158.0,0.6254728877679697
303.8,0.18232155679395462,5.483966713434666,236.4,2.2300144001592104,780.1,715.3,28,44.48,0.4347186385671454,3.367295829986474,8506.4,0.4413387274733358
322.0,4.762173934797756,0.0,196.0,2.3978952727983707,818.0,813.0,28,29.77,0.4474885742582518,3.367295829986474,9016.0,0.2648401826484018
424.0,3.1354942159291497,4.890349128221754,168.0,2.2945529212967815,822.0,750.0,56,74.3649114581204,0.2906574344176915,4.04305126783455,23744.0,0.2664359861591695
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,7,11.483912255999998,0.7354455154279004,2.0794415416798357,1767.5,0.0
298.1,0.0,4.686750172980514,163.6,2.624668592163159,953.2,784.0,28,35.86585204399999,0.4033530472546093,3.367295829986474,8346.800000000001,0.2650394477317554
166.09,0.0,5.101511415553109,176.46,1.7029282555214393,1058.6,780.09,28,21.53923024,0.5357663184428493,3.367295829986474,4650.52,0.4957189701238766
149.0,4.700480365792417,4.941642422609304,193.0,1.9459101490553132,892.0,780.0,28,28.7,0.48614608347239086,3.367295829986474,4172.0,0.6246851385390428
387.0,3.044522437723423,4.553876891600541,157.0,2.729159164312445,938.0,845.0,28,50.23522136,0.3133732472380589,3.367295829986474,10836.0,0.2275449101796407
167.95,3.7630588522881876,5.1049146397432645,121.75,1.9050881545350582,1058.7,780.11,100,39.2311844,0.3256566542112916,4.61512051684126,16795.0,0.5507676670411384
310.0,4.9684234452869465,0.0,167.9,2.3978952727983707,914.3,804.0,28,45.304778483999996,0.3708038787366635,3.367295829986474,8680.0,0.31537102473498235
313.0,4.983606621708336,0.0,178.0,2.1972245773362196,1002.0,689.0,28,41.05140104,0.3886462797238804,3.367295829986474,8764.0,0.3165938864628821
389.9,5.247024072160486,0.0,145.9,3.1354942159291497,944.7,755.8,3,40.59634688,0.25202970716825523,1.3862943611198906,1169.6999999999998,0.3264812575574365
295.8,0.0,0.0,185.7,0.0,1091.4,769.3,7,14.843728804,0.6277890254297152,2.0794415416798357,2070.6,0.0
249.1,0.0,4.602667055769973,158.11,2.624668592163159,987.76,889.01,28,30.84715624,0.45453498765171807,3.367295829986474,6974.8,0.28388673278712084
251.37,0.0,4.7813898305905775,188.45,1.9095425048844383,1028.4,757.73,56,36.96970312,0.5098203519689333,4.04305126783455,14076.720000000001,0.31995996104317714
116.0,5.159055299214529,0.0,192.0,0.0,909.8,891.9,3,6.280436883999999,0.6643598386034658,1.3862943611198906,348.0,0.5986159169550173
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,7,13.71367764,0.734126954994962,2.0794415416798357,1764.0,0.0
251.37,0.0,4.7813898305905775,188.45,1.9095425048844383,1028.4,757.73,100,43.58177796,0.5098203519689333,4.61512051684126,25137.0,0.31995996104317714
165.0,0.019802627296179712,4.973763819320351,163.81,0.0,1005.6,900.9,14,16.87837248,0.5308337752087309,2.70805020110221,2310.0,0.4653099581969603
143.0,4.882801922586371,5.1298987149230735,217.0,1.9459101490553132,891.0,672.0,28,26.42,0.490950215136873,3.367295829986474,4004.0,0.6764705882352942
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,120,38.70028788,0.6193548187304898,4.795790545596741,37200.0,0.0
145.7,5.15675380222625,0.0,181.9,1.4816045409242156,985.8,816.8,28,23.744174488,0.5714734347636371,3.367295829986474,4079.5999999999995,0.5422557335846686
153.1,4.983606621708336,4.736198448394496,178.5,2.1972245773362196,1001.9,688.7,28,25.559564796,0.4342009137873774,3.367295829986474,4286.8,0.627584529311603
284.0,2.772588722239781,4.955827057601261,179.0,1.8656293177945105,842.0,801.0,7,24.13166,0.4068181725723143,2.0794415416798357,1988.0,0.35454545454545455
214.9,4.00369019395397,4.811289646296506,155.63,2.361796952625892,1014.3,780.58,28,52.20022796,0.39844849078449296,3.367295829986474,6017.2,0.4498067026805602
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,90,40.65839972,0.5501432507122278,4.51085950651685,31410.0,0.0
200.0,4.897839799950911,0.0,192.0,0.0,965.4,806.2,90,43.25082948,0.5765765592619653,4.51085950651685,18000.0,0.3993993993993994
323.7,5.648269764725942,0.0,183.8,2.424802725718295,942.7,659.9,7,49.80085148,0.3030502835441009,2.0794415416798357,2265.9,0.4662819455894477
252.31,0.0,4.602667055769973,146.25,2.719319793360441,987.76,889.01,28,50.60064364,0.4165954419017991,3.367295829986474,7064.68,0.28129094741639604
331.0,0.0,0.0,192.0,0.0,978.0,825.0,90,37.231704,0.5800604054362416,4.51085950651685,29790.0,0.0
475.0,0.0,0.0,228.0,0.0,932.0,594.0,270,42.131120456,0.4799999898947371,5.602118820879701,128250.0,0.0
285.0,5.25227342804663,0.0,163.0,2.151762203259462,1031.0,685.0,28,53.57917996,0.34315788751246556,3.367295829986474,7980.0,0.4
155.0,0.0,4.969813299576001,193.0,2.302585092994046,1047.0,697.0,28,12.45883132,0.6476509849781549,3.367295829986474,4340.0,0.4798657718120805
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3,26.0621928,0.3999999920000002,1.3862943611198906,1500.0,0.0
318.0,4.844187086458591,0.0,210.0,1.9459101490553132,861.0,737.0,28,31.77,0.4729729623204288,3.367295829986474,8904.0,0.28378378378378377
218.85,0.0,4.829353196876964,158.49,2.512035317176253,1078.7,794.91,3,15.340841,0.46209690179902907,1.3862943611198906,656.55,0.3619161467140941
310.0,0.0,0.0,192.0,0.0,970.0,850.0,7,14.98920824,0.6193548187304898,2.0794415416798357,2170.0,0.0
186.2,4.829113417472866,0.0,185.7,0.0,1083.4,764.3,28,17.596806471999997,0.5984530906073772,3.367295829986474,5213.599999999999,0.3999355462455688
218.85,0.0,4.829353196876964,158.49,2.512035317176253,1078.7,794.91,100,46.2293658,0.46209690179902907,4.61512051684126,21885.0,0.3619161467140941
425.0,4.675628649636653,0.0,153.5,2.8622008809294686,852.1,887.1,91,65.19685056,0.28891397912828953,4.5217885770490405,38675.0,0.2000752870318088
139.6,5.349010480863555,0.0,192.0,0.0,1047.0,806.9,28,28.23748958,0.5501432507122278,3.367295829986474,3908.7999999999997,0.6
249.1,0.0,4.602667055769973,158.11,2.624668592163159,987.76,889.01,100,51.0556978,0.45453498765171807,4.61512051684126,24910.0,0.28388673278712084
231.75,0.0,4.809090142334542,173.96,2.0438143640366846,1056.4,778.45,100,45.83636448,0.4922885221640626,4.61512051684126,23175.0,0.34417183122506156
272.6,0.0,4.506454213048934,198.7,2.451005098112319,931.3,762.2,28,32.245413568000004,0.54859192300961,3.367295829986474,7632.800000000001,0.24737713970182215
359.0,2.995732273553991,4.955827057601261,154.0,2.477378383367209,942.0,801.0,56,66.78067543054136,0.2967244644176404,4.04305126783455,20104.0,0.30828516377649323
387.0,3.044522437723423,4.553876891600541,157.0,2.703372611551099,938.0,845.0,7,45.89841732,0.3133732472380589,2.0794415416798357,2709.0,0.2275449101796407
280.0,4.867534450455582,4.61512051684126,172.0,2.302585092994046,825.0,805.0,28,52.82075636,0.33791747862637567,3.367295829986474,7840.0,0.449901768172888
380.0,4.564348191467836,0.0,228.0,0.0,932.0,594.0,270,41.15137506,0.4799999898947371,5.602118820879701,102600.0,0.2
281.0,0.0,0.0,186.0,0.0,1104.0,774.0,28,22.435549039999998,0.6619216846291216,3.367295829986474,7868.0,0.0
297.16,0.0,4.775250456359692,174.8,2.3532782073095637,1022.8,753.45,56,51.95891136,0.42150951479359744,4.04305126783455,16640.960000000003,0.2834338075717386
287.0,4.804021044733257,4.553876891600541,188.0,2.302585092994046,904.0,696.0,28,41.940825079999996,0.3745019845716736,3.367295829986474,8036.0,0.42828685258964144
294.0,4.672828834461906,4.919980925828125,207.0,1.9459101490553132,747.0,778.0,28,41.27,0.3861940226456339,3.367295829986474,8232.0,0.45149253731343286
166.09,0.0,5.101511415553109,176.46,1.7029282555214393,1058.6,780.09,3,10.76272036,0.5357663184428493,1.3862943611198906,498.27,0.4957189701238766
168.88,3.76630335107874,4.830311739964974,158.33,2.4706386779902956,1080.8,796.15,14,23.5111316,0.47213357769096237,2.70805020110221,2364.3199999999997,0.49640673922767253
313.3,5.572914199451162,0.0,175.5,2.2617630984737906,1046.9,611.8,91,66.59648684,0.3049522101659043,4.5217885770490405,28510.3,0.4556038227628149
214.9,4.00369019395397,4.811289646296506,155.63,2.361796952625892,1014.3,780.58,100,56.63355864,0.39844849078449296,4.61512051684126,21490.0,0.4498067026805602
132.0,5.337538079701318,5.087596335232384,179.0,1.791759469228055,867.0,736.0,28,33.301690799999996,0.35799999284000017,3.367295829986474,3696.0,0.736
362.6,5.247024072160486,0.0,164.9,2.533696813957432,944.7,755.8,7,22.89749796,0.29894850799585737,2.0794415416798357,2538.2000000000003,0.3426395939086294
148.0,5.198497031265826,0.0,183.0,2.4849066497880004,972.0,757.0,28,18.52,0.557926812258329,3.367295829986474,4144.0,0.5487804878048781
178.03,4.873669439023098,4.784152841516532,179.94,1.5195132049061133,1007.3,746.8,14,34.23937816,0.42196842572125726,2.70805020110221,2492.42,0.5825106113547358
355.0,2.995732273553991,4.584967478670572,145.0,2.583997552432231,967.0,871.0,28,55.45455468,0.3078556197907512,3.367295829986474,9940.0,0.24628450106157113
155.0,5.220355825078325,4.969813299576001,194.0,2.302585092994046,880.0,699.0,28,28.98557104,0.4024896182056096,3.367295829986474,4340.0,0.6784232365145229
381.4,0.0,0.0,185.7,0.0,1104.6,784.3,7,14.54104884,0.4868903910096909,2.0794415416798357,2669.7999999999997,0.0
250.0,0.0,4.5715099844954565,191.84,1.8453002361560848,948.9,857.2,3,8.48744956,0.554948058811419,1.3862943611198906,750.0,0.2768087014377043
397.0,0.0,0.0,185.0,0.0,1040.0,734.0,28,39.0932892,0.46599495047871664,3.367295829986474,11116.0,0.0
236.9,4.529368472571809,4.283586561860629,246.9,1.9459101490553132,852.9,695.4,28,28.629801423999997,0.6170957106449461,3.367295829986474,6633.2,0.4078980254936265
322.0,5.0106352940962555,0.0,186.0,2.1972245773362196,951.0,709.0,28,52.42086028,0.3949044502143429,3.367295829986474,9016.0,0.31634819532908703
277.0,0.0,0.0,191.0,0.0,968.0,856.0,360,33.70158688,0.689530661027774,5.8888779583328805,99720.0,0.0
273.0,4.418840607796598,4.663439094112067,210.0,2.302585092994046,904.0,680.0,28,34.99,0.4565217292060494,3.367295829986474,7644.0,0.40652173913043477
214.9,4.00369019395397,4.811289646296506,155.63,2.361796952625892,1014.3,780.58,14,38.60376124,0.39844849078449296,2.70805020110221,3008.6,0.4498067026805602
266.0,4.74493212836325,0.0,228.0,0.0,932.0,670.0,90,47.029847436000004,0.5999999842105268,4.51085950651685,23940.0,0.3
289.0,4.903050083416319,0.0,194.9,1.8718021769015913,924.1,760.1,28,46.247292176,0.46108349985608,3.367295829986474,8092.0,0.31629997634255974
